"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","DEWP_ATTRIBUTES","FRSHTT","FRSHTT_ATTRIBUTES","GUST","GUST_ATTRIBUTES","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","MXSPD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","SNDP_ATTRIBUTES","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"07643099999","43.576194","3.963014","5.18","2023-04-23","  53.0","24","010000",,"999.9",,"  66.2","*","  50.7"," "," 14.0",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  57.7","24","  6.8","24","  6.0","24"
"07643099999","43.576194","3.963014","5.18","2023-04-24","  43.2","24","000000",,"999.9",,"  71.2"," ","  52.3"," "," 19.0",," 0.11","G","9999.9"," 0","999.9",,"999.9"," 0","  61.9","24","  7.5","24"," 12.3","24"
"07643099999","43.576194","3.963014","5.18","2023-04-25","  43.9","24","010000",," 18.1",,"  70.2"," ","  56.5","*"," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  62.6","24","  8.6","24","  6.5","24"
"07643099999","43.576194","3.963014","5.18","2023-04-26","  46.4","24","000000",,"999.9",,"  70.2"," ","  46.4"," "," 15.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  61.8","24","  7.5","24","  7.8","24"
"07643099999","43.576194","3.963014","5.18","2023-04-27","  50.8","24","000000",,"999.9",,"  72.7"," ","  57.0","*","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  64.8","24","  7.5","24","  4.9","24"
"07643099999","43.576194","3.963014","5.18","2023-04-28","  57.6","24","000000",,"999.9",,"  66.6"," ","  56.3"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  61.2","24","  6.3","24","  6.2","24"
"07643099999","43.576194","3.963014","5.18","2023-04-29","  57.3","24","010000",,"999.9",,"  77.0"," ","  56.8"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  66.3","24","  7.2","24","  5.2","24"
"07643099999","43.576194","3.963014","5.18","2023-04-30","  58.7","24","010010",,"999.9",,"  73.4","*","  59.0","*","  9.9",," 0.26","G","9999.9"," 0","999.9",,"999.9"," 0","  66.2","24","  8.3","24","  4.8","24"
"07643099999","43.576194","3.963014","5.18","2023-05-01","  43.1","24","000000",," 27.0",,"  77.4"," ","  52.9"," "," 20.0",," 0.27","G","9999.9"," 0","999.9",,"999.9"," 0","  65.9","24","  7.5","24","  9.6","24"
"07643099999","43.576194","3.963014","5.18","2023-05-02","  39.3","24","000000",," 28.0",,"  79.3"," ","  53.1"," "," 19.0",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  68.0","24","  7.4","24"," 11.7","24"
"07643099999","43.576194","3.963014","5.18","2023-05-03","  47.4","24","000000",,"999.9",,"  74.5"," ","  51.8","*"," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  63.0","24","  7.5","24","  8.0","24"
"07643099999","43.576194","3.963014","5.18","2023-05-04","  52.1","24","000000",,"999.9",,"  69.8","*","  50.0"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  61.0","24","  6.5","24","  6.5","24"
"07643099999","43.576194","3.963014","5.18","2023-05-05","  55.5","24","000000",,"999.9",,"  68.2"," ","  50.0","*","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  60.8","24","  7.2","24","  5.6","24"
"07643099999","43.576194","3.963014","5.18","2023-05-06","  57.3","24","000000",,"999.9",,"  68.4"," ","  55.4","*","  8.0",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  61.7","24","  7.0","24","  4.6","24"
"07643099999","43.576194","3.963014","5.18","2023-05-07","  56.1","24","010000",,"999.9",,"  80.8"," ","  57.4"," "," 15.9",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  67.9","24","  7.3","24","  5.7","24"
"07643099999","43.576194","3.963014","5.18","2023-05-08","  48.8","24","000000",,"999.9",,"  82.4","*","  57.2"," "," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.2","24","  7.4","24","  8.3","24"
"07643099999","43.576194","3.963014","5.18","2023-05-09","  53.5","24","010000",,"999.9",,"  77.0"," ","  58.3"," "," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  65.8","24","  7.9","24","  7.7","24"
"07643099999","43.576194","3.963014","5.18","2023-05-10","  39.9","24","000000",," 32.1",,"  74.3"," ","  58.3"," "," 22.9",," 0.07","G","9999.9"," 0","999.9",,"999.9"," 0","  65.9","24","  7.4","24"," 16.8","24"
"07643099999","43.576194","3.963014","5.18","2023-05-11","  39.5","24","000000",," 26.0",,"  75.2"," ","  55.2"," "," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  64.8","24","  7.4","24"," 12.1","24"
"07643099999","43.576194","3.963014","5.18","2023-05-12","  45.9","24","010010",,"999.9",,"  69.6"," ","  53.6","*"," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  58.6","24","  8.5","24","  8.9","24"
"07643099999","43.576194","3.963014","5.18","2023-05-13","  51.5","24","010010",,"999.9",,"  70.5"," ","  51.8","*"," 11.1",," 0.37","G","9999.9"," 0","999.9",,"999.9"," 0","  60.4","24","  8.5","24","  6.2","24"
"07643099999","43.576194","3.963014","5.18","2023-05-14","  49.4","24","010000",,"999.9",,"  74.8"," ","  54.5"," ","  8.9",," 0.13","G","9999.9"," 0","999.9",,"999.9"," 0","  63.4","24","  7.5","24","  4.8","24"
"07643099999","43.576194","3.963014","5.18","2023-05-15","  39.5","24","000000",,"999.9",,"  78.1"," ","  58.5"," "," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  68.5","24","  7.4","24"," 12.8","24"
"07643099999","43.576194","3.963014","5.18","2023-05-16","  37.9","24","000000",," 36.9",,"  75.2","*","  58.3"," "," 24.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  65.5","24","  7.6","24"," 14.7","24"
"07643099999","43.576194","3.963014","5.18","2023-05-17","  36.3","24","000000",," 26.0",,"  73.0"," ","  53.2"," "," 21.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  62.7","24","  7.4","24"," 12.1","24"
"07643099999","43.576194","3.963014","5.18","2023-05-18","  43.9","23","010000",,"999.9",,"  70.5"," ","  55.2"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  61.5","23","  7.8","23","  7.1","23"
"07643099999","43.576194","3.963014","5.18","2023-05-19","  49.7","24","010000",," 26.0",,"  73.9"," ","  56.8"," "," 13.0",," 0.00","G","1016.4"," 4","999.9",,"015.5"," 4","  62.9","24","  9.2","24","  7.8","24"
"07643099999","43.576194","3.963014","5.18","2023-05-20","  55.3","24","010000",,"999.9",,"  70.3"," ","  57.0"," ","  8.0",," 0.33","G","9999.9"," 0","999.9",,"999.9"," 0","  62.3","24","  6.8","24","  4.4","24"
"07643099999","43.576194","3.963014","5.18","2023-05-21","  58.6","24","010000",,"999.9",,"  70.7"," ","  58.5"," ","  9.9",," 0.31","G","9999.9"," 0","999.9",,"999.9"," 0","  63.8","24","  6.4","24","  6.3","24"
"07643099999","43.576194","3.963014","5.18","2023-05-22","  57.4","24","010010",,"999.9",,"  79.7"," ","  57.2","*"," 13.0",," 0.11","G","9999.9"," 0","999.9",,"999.9"," 0","  66.1","24","  7.0","24","  4.6","24"
"07643099999","43.576194","3.963014","5.18","2023-05-23","  56.6","24","000000",,"999.9",,"  81.3"," ","  57.2"," "," 15.9",," 0.06","G","9999.9"," 0","999.9",,"999.9"," 0","  68.6","24","  7.3","24","  7.4","24"
"07643099999","43.576194","3.963014","5.18","2023-05-24","  57.1","24","010010",,"999.9",,"  80.8"," ","  59.9"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.5","24","  7.5","24","  6.2","24"
"07643099999","43.576194","3.963014","5.18","2023-05-25","  53.2","24","000000",,"999.9",,"  72.0"," ","  60.4","*"," 15.9",," 0.04","G","9999.9"," 0","999.9",,"999.9"," 0","  66.4","24","  7.7","24","  7.4","24"
"07643099999","43.576194","3.963014","5.18","2023-05-26","  55.2","24","000000",,"999.9",,"  78.1"," ","  56.7"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  68.8","24","  7.3","24","  7.0","24"
"07643099999","43.576194","3.963014","5.18","2023-05-27","  58.0","24","000000",,"999.9",,"  80.6"," ","  56.7"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.6","24","  6.4","24","  5.2","24"
"07643099999","43.576194","3.963014","5.18","2023-05-28","  59.2","24","000000",,"999.9",,"  75.7"," ","  56.5"," ","  9.9",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  67.7","24","  6.1","24","  5.6","24"
"07643099999","43.576194","3.963014","5.18","2023-05-29","  57.6","24","010010",,"999.9",,"  79.0"," ","  57.2"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  67.1","24","  6.4","24","  6.0","24"
"07643099999","43.576194","3.963014","5.18","2023-05-30","  56.6","24","010010",," 32.1",,"  82.4"," ","  58.3"," "," 21.0",," 0.50","G","9999.9"," 0","999.9",,"999.9"," 0","  71.2","24","  6.9","24","  6.1","24"
"07643099999","43.576194","3.963014","5.18","2023-05-31","  60.4","24","010000",,"999.9",,"  77.0"," ","  60.4"," "," 13.0",," 0.18","G","9999.9"," 0","999.9",,"999.9"," 0","  67.1","24","  6.3","24","  6.3","24"
"07643099999","43.576194","3.963014","5.18","2023-06-01","  57.2","24","000000",,"999.9",,"  79.2"," ","  60.8","*"," 11.1",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  70.3","24","  7.7","24","  6.5","24"
"07643099999","43.576194","3.963014","5.18","2023-06-02","  59.9","24","000000",,"999.9",,"  78.1"," ","  59.7"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.7","24","  6.5","24","  5.5","24"
"07643099999","43.576194","3.963014","5.18","2023-06-03","  61.0","24","000000",,"999.9",,"  76.1"," ","  59.7"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.1","24","  6.9","24","  6.4","24"
"07643099999","43.576194","3.963014","5.18","2023-06-04","  61.9","24","010000",,"999.9",,"  76.3"," ","  60.8","*"," 11.1",," 0.09","G","9999.9"," 0","999.9",,"999.9"," 0","  69.7","24","  6.3","24","  5.5","24"
"07643099999","43.576194","3.963014","5.18","2023-06-05","  62.5","24","000000",,"999.9",,"  76.5"," ","  60.8","*"," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.5","24","  6.5","24","  6.8","24"
"07643099999","43.576194","3.963014","5.18","2023-06-06","  63.8","24","000000",,"999.9",,"  77.5"," ","  60.8","*"," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.8","24","  6.4","24","  6.6","24"
"07643099999","43.576194","3.963014","5.18","2023-06-07","  64.8","24","000000",,"999.9",,"  77.2"," ","  63.7"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.6","24","  6.9","24","  7.4","24"
"07643099999","43.576194","3.963014","5.18","2023-06-08","  64.5","23","000000",,"999.9",,"  77.5"," ","  65.5"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.9","23","  6.9","23","  8.3","23"
"07643099999","43.576194","3.963014","5.18","2023-06-09","  66.4","24","010000",,"999.9",,"  73.9"," ","  69.6"," "," 22.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.9","24","  8.4","24"," 13.8","24"
"07643099999","43.576194","3.963014","5.18","2023-06-10","  66.0","24","000000",,"999.9",,"  82.2"," ","  65.7"," "," 13.0",," 0.18","G","9999.9"," 0","999.9",,"999.9"," 0","  73.6","24","  7.7","24","  6.9","24"
"07643099999","43.576194","3.963014","5.18","2023-06-11","  61.9","24","000000",,"999.9",,"  86.7"," ","  64.4"," "," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.1","24","  6.8","24","  6.6","24"
"07643099999","43.576194","3.963014","5.18","2023-06-12","  62.7","24","010000",,"999.9",,"  84.4"," ","  44.6","*"," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.7","24","  7.8","24","  6.1","24"
"07643099999","43.576194","3.963014","5.18","2023-06-13","  63.5","24","010000",,"999.9",,"  78.8","*","  64.4"," "," 12.0",," 0.31","G","9999.9"," 0","999.9",,"999.9"," 0","  69.9","24","  7.1","24","  5.3","24"
"07643099999","43.576194","3.963014","5.18","2023-06-14","  61.6","24","000010",,"999.9",,"  84.6"," ","  64.0"," "," 15.9",," 0.01","G","1009.8"," 4","999.9",,"009.0"," 4","  74.2","24","  9.2","24","  6.9","24"
"07643099999","43.576194","3.963014","5.18","2023-06-15","  51.6","24","000000",,"999.9",,"  90.9"," ","  69.4"," "," 19.0",," 0.00","G","1015.1"," 7","999.9",,"014.2"," 7","  79.0","24","  8.2","24"," 13.7","24"
"07643099999","43.576194","3.963014","5.18","2023-06-16","  53.7","24","000000",,"999.9",,"  90.7"," ","  68.0","*"," 15.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.6","24","  7.0","24","  8.4","24"
"07643099999","43.576194","3.963014","5.18","2023-06-17","  57.1","24","000000",,"999.9",,"  88.2"," ","  63.5"," "," 13.0",," 0.00","E","9999.9"," 0","999.9",,"999.9"," 0","  77.2","24","  6.3","24","  6.7","24"
"07643099999","43.576194","3.963014","5.18","2023-06-18","  67.8","24","000000",,"999.9",,"  80.8"," ","  66.2","*"," 20.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.7","24","  6.9","24"," 11.8","24"
"07643099999","43.576194","3.963014","5.18","2023-06-19","  65.6","24","000000",,"999.9",,"  81.0"," ","  64.4","*","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.1","24","  6.4","24","  5.3","24"
"07643099999","43.576194","3.963014","5.18","2023-06-20","  65.6","24","000000",,"999.9",,"  78.8","*","  67.1"," "," 15.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.3","24","  6.5","24","  8.5","24"
"07643099999","43.576194","3.963014","5.18","2023-06-21","  66.4","24","000010",,"999.9",,"  88.7"," ","  69.6"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.8","24","  6.3","24","  6.4","24"
"07643099999","43.576194","3.963014","5.18","2023-06-22","  65.4","24","010010",,"999.9",,"  84.7"," ","  67.1"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  76.3","24","  7.0","24","  7.9","24"
"07643099999","43.576194","3.963014","5.18","2023-06-23","  54.4","24","000000",,"999.9",,"  89.6","*","  64.2"," "," 19.0",," 0.50","G","9999.9"," 0","999.9",,"999.9"," 0","  78.4","24","  7.7","24","  9.1","24"
"07643099999","43.576194","3.963014","5.18","2023-06-24","  51.1","24","000000",," 28.9",,"  91.6"," ","  68.9"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.6","24","  6.8","24","  8.3","24"
"07643099999","43.576194","3.963014","5.18","2023-06-25","  59.9","24","000000",,"999.9",,"  85.3"," ","  64.4"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.4","24","  7.2","24","  6.3","24"
"07643099999","43.576194","3.963014","5.18","2023-06-26","  59.8","24","000000",,"999.9",,"  97.9"," ","  77.0"," "," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  87.3","24","  6.9","24"," 11.2","24"
"07643099999","43.576194","3.963014","5.18","2023-06-27","  56.0","24","000000",,"999.9",,"  92.5"," ","  69.8"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  80.5","24","  7.0","24","  6.3","24"
"07643099999","43.576194","3.963014","5.18","2023-06-28","  54.5","24","000000",,"999.9",,"  90.0"," ","  67.1"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.8","24","  7.7","24","  5.6","24"
"07643099999","43.576194","3.963014","5.18","2023-06-29","  59.4","24","010010",," 33.0",,"  86.5","*","  68.4"," "," 22.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.3","24","  8.1","24","  7.6","24"
"07643099999","43.576194","3.963014","5.18","2023-06-30","  58.0","24","010000",,"999.9",,"  85.6"," ","  66.2"," "," 21.0",," 0.03","G","9999.9"," 0","999.9",,"999.9"," 0","  73.0","24","  7.0","24"," 11.0","24"
"07643099999","43.576194","3.963014","5.18","2023-07-01","  55.4","24","000000",," 33.0",,"  86.2"," ","  65.5"," "," 22.0",," 0.10","G","9999.9"," 0","999.9",,"999.9"," 0","  75.3","24","  7.5","24"," 16.2","24"
"07643099999","43.576194","3.963014","5.18","2023-07-02","  53.9","24","000000",," 31.1",,"  88.2"," ","  69.6"," "," 22.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.0","24","  6.8","24"," 15.9","24"
"07643099999","43.576194","3.963014","5.18","2023-07-03","  56.0","24","000000",,"999.9",,"  86.4"," ","  66.9"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.8","24","  6.9","24","  6.9","24"
"07643099999","43.576194","3.963014","5.18","2023-07-04","  57.3","24","000000",,"999.9",,"  84.9"," ","  64.4","*"," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  76.3","24","  8.5","24","  8.1","24"
"07643099999","43.576194","3.963014","5.18","2023-07-05","  56.4","24","000000",,"999.9",,"  84.9"," ","  71.6","*"," 17.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.5","24","  6.9","24"," 10.6","24"
"07643099999","43.576194","3.963014","5.18","2023-07-06","  56.8","24","000000",,"999.9",,"  87.8"," ","  68.9"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.9","24","  7.4","24","  6.0","24"
"07643099999","43.576194","3.963014","5.18","2023-07-07","  66.7","24","000000",,"999.9",,"  82.6"," ","  65.8"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.8","24","  8.1","24","  6.6","24"
"07643099999","43.576194","3.963014","5.18","2023-07-08","  62.2","24","000000",,"999.9",,"  90.3"," ","  66.2","*","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  80.1","24","  6.8","24","  5.4","24"
"07643099999","43.576194","3.963014","5.18","2023-07-09","  65.8","24","000000",,"999.9",,"  86.9"," ","  68.5"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.2","24","  7.3","24","  5.2","24"
"07643099999","43.576194","3.963014","5.18","2023-07-10","  67.6","24","100000",,"999.9",,"  93.6"," ","  70.7"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  81.8","24","  6.1","24","  6.6","24"
"07643099999","43.576194","3.963014","5.18","2023-07-11","  71.2","24","000000",,"999.9",,"  85.1"," ","  69.8","*"," 12.0",," 0.00","F","9999.9"," 0","999.9",,"999.9"," 0","  77.7","24","  6.4","24","  5.1","24"
"07643099999","43.576194","3.963014","5.18","2023-07-12","  69.7","24","000000",,"999.9",,"  89.8"," ","  73.4","*"," 15.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  81.1","24","  6.2","24","  6.6","24"
"07643099999","43.576194","3.963014","5.18","2023-07-13","  54.0","24","000000",,"999.9",,"  93.2","*","  69.8","*"," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  81.4","24","  8.7","24","  5.4","24"
"07643099999","43.576194","3.963014","5.18","2023-07-14","  59.0","24","000000",,"999.9",,"  90.9"," ","  65.5"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.0","24","  7.2","24","  7.7","24"
"07643099999","43.576194","3.963014","5.18","2023-07-15","  70.3","24","000000",,"999.9",,"  82.4"," ","  72.5"," "," 21.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.3","24","  6.9","24"," 12.4","24"
"07643099999","43.576194","3.963014","5.18","2023-07-16","  65.3","24","000000",,"999.9",,"  87.3"," ","  70.9"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.2","24","  6.4","24","  7.4","24"
"07643099999","43.576194","3.963014","5.18","2023-07-17","  66.1","24","000000",,"999.9",,"  89.2"," ","  69.1"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.8","24","  6.3","24","  5.5","24"
"07643099999","43.576194","3.963014","5.18","2023-07-18","  70.5","24","000000",,"999.9",,"  85.1"," ","  71.6","*"," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.4","24","  6.3","24","  4.9","24"
"07643099999","43.576194","3.963014","5.18","2023-07-19","  61.7","24","000000",,"999.9",,"  99.7"," ","  76.5"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  87.7","24","  6.2","24"," 10.8","24"
"07643099999","43.576194","3.963014","5.18","2023-07-20","  55.1","24","000000",,"999.9",,"  93.9"," ","  71.4"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  81.9","24","  7.7","24","  8.2","24"
"07643099999","43.576194","3.963014","5.18","2023-07-21","  51.1","24","000000",,"999.9",,"  93.9"," ","  75.0"," "," 22.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  82.8","24","  6.4","24"," 13.9","24"
"07643099999","43.576194","3.963014","5.18","2023-07-22","  55.8","24","000000",,"999.9",,"  88.3"," ","  67.8"," "," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.8","24","  7.4","24","  8.2","24"
"07643099999","43.576194","3.963014","5.18","2023-07-23","  66.4","24","000000",,"999.9",,"  83.7"," ","  63.7"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.9","24","  7.1","24","  5.5","24"
"07643099999","43.576194","3.963014","5.18","2023-07-24","  64.8","24","000000",," 29.9",,"  91.4","*","  71.4"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  80.0","24","  6.7","24","  9.3","24"
"07643099999","43.576194","3.963014","5.18","2023-07-25","  46.8","24","000000",," 35.9",,"  87.4"," ","  69.8","*"," 25.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.8","24","  7.5","24"," 16.6","24"
"07643099999","43.576194","3.963014","5.18","2023-07-26","  46.0","24","000000",,"999.9",,"  87.6"," ","  65.8"," "," 21.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.9","24","  7.5","24"," 11.1","24"
"07643099999","43.576194","3.963014","5.18","2023-07-27","  60.2","24","010000",,"999.9",,"  85.5"," ","  65.3"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.5","24","  7.5","24","  6.8","24"
"07643099999","43.576194","3.963014","5.18","2023-07-28","  67.0","24","010000",,"999.9",,"  83.1"," ","  69.1"," "," 21.0",," 0.17","G","9999.9"," 0","999.9",,"999.9"," 0","  75.6","24","  6.2","24","  6.7","24"
"07643099999","43.576194","3.963014","5.18","2023-07-29","  71.3","24","000000",,"999.9",,"  81.3"," ","  68.0","*"," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.2","24","  7.0","24","  5.7","24"
"07643099999","43.576194","3.963014","5.18","2023-07-30","  55.1","24","000000",,"999.9",,"  94.1"," ","  69.8","*"," 17.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  82.4","24","  6.2","24","  9.2","24"
"07643099999","43.576194","3.963014","5.18","2023-07-31","  50.8","24","000000",,"999.9",,"  93.2"," ","  66.2","*"," 21.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.1","24","  7.4","24","  8.1","24"
"07643099999","43.576194","3.963014","5.18","2023-08-01","  54.6","24","000000",," 31.1",,"  91.6"," ","  71.6","*"," 24.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  79.3","24","  7.3","24"," 13.9","24"
"07643099999","43.576194","3.963014","5.18","2023-08-02","  60.5","24","000000",,"999.9",,"  86.2"," ","  70.7"," "," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.7","24","  8.6","24","  9.9","24"
"07643099999","43.576194","3.963014","5.18","2023-08-03","  47.8","24","000000",," 28.9",,"  87.8","*","  69.8","*"," 22.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.6","24","  7.5","24"," 14.9","24"
"07643099999","43.576194","3.963014","5.18","2023-08-04","  48.9","24","000000",," 39.0",,"  81.7"," ","  66.2","*"," 28.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.0","24","  7.4","24"," 18.6","24"
"07643099999","43.576194","3.963014","5.18","2023-08-05","  47.8","24","000000",," 35.0",,"  84.9"," ","  66.2","*"," 26.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.7","24","  7.5","24"," 17.2","24"
"07643099999","43.576194","3.963014","5.18","2023-08-06","  43.8","24","000000",," 34.0",,"  81.7"," ","  64.4","*"," 24.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.1","24","  7.5","24"," 16.9","24"
"07643099999","43.576194","3.963014","5.18","2023-08-07","  42.6","23","000000",,"999.9",,"  84.2"," ","  62.6","*"," 15.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.1","23","  7.5","23","  8.1","23"
"07643099999","43.576194","3.963014","5.18","2023-08-08","  47.8","24","000000",,"999.9",,"  82.8"," ","  58.1"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.5","24","  7.4","24","  6.2","24"
"07643099999","43.576194","3.963014","5.18","2023-08-09","  51.6","24","000000",,"999.9",,"  86.7"," ","  57.2","*"," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.1","24","  7.2","24","  5.4","24"
"07643099999","43.576194","3.963014","5.18","2023-08-10","  59.5","24","000000",,"999.9",,"  83.1"," ","  64.4"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.3","24","  7.8","24","  5.8","24"
"07643099999","43.576194","3.963014","5.18","2023-08-11","  65.2","24","100000",,"999.9",,"  81.3"," ","  65.3"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.0","24","  4.8","24","  4.3","24"
"07643099999","43.576194","3.963014","5.18","2023-08-12","  65.0","24","000000",,"999.9",,"  83.3"," ","  64.9"," ","  8.9",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  73.9","24","  6.3","24","  5.0","24"
"07643099999","43.576194","3.963014","5.18","2023-08-13","  68.6","24","000000",,"999.9",,"  79.2"," ","  67.8"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.7","24","  6.2","24","  5.2","24"
"07643099999","43.576194","3.963014","5.18","2023-08-14","  70.1","24","000000",,"999.9",,"  80.2"," ","  69.8","*"," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.6","24","  6.4","24","  8.7","24"
"07643099999","43.576194","3.963014","5.18","2023-08-15","  67.3","24","000000",,"999.9",,"  82.6"," ","  68.0","*"," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.7","24","  6.8","24","  6.4","24"
